participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.treatment,participant.start_time,participant.end_time,participant.finished,participant.browser,participant.attention_check,participant.cq_1_mistakes,participant.cq_2_mistakes,participant.attempts_training,participant.attempts_work_1,participant.attempts_work_2,participant.attempts_work_3,participant.which_belief,participant.beliefs1,participant.beliefs2,participant.beliefs3,participant.beliefs1_3,participant.beliefs1_2,participant.beliefs2_3,participant.beliefs4,participant.belief_bonus,participant.feedback,participant.feedback_difficulty,participant.feedback_understanding,participant.feedback_satisfied,participant.feedback_pay,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.participation_fee,session.config.development,session.prolific_completion_url,otfe.1.player.id_in_group,otfe.1.player.role,otfe.1.player.payoff,otfe.1.player.data_dummy,otfe.1.player.beliefs1,otfe.1.player.beliefs2,otfe.1.player.beliefs3,otfe.1.player.beliefs4,otfe.1.player.beliefs1_2,otfe.1.player.beliefs1_3,otfe.1.player.beliefs2_3,otfe.1.player.cq_1,otfe.1.player.cq_2,otfe.1.player.cq_3,otfe.1.player.survey_student_loans,otfe.1.player.survey_pandemic,otfe.1.player.survey_wealth_tax_savings,otfe.1.player.survey_wealth_tax_consumption,otfe.1.player.survey_wealth_tax_personal_savings,otfe.1.player.survey_wealth_tax_personal_consumption,otfe.1.player.survey_repatriation,otfe.1.player.survey_one_time_policies,otfe.1.player.survey_tax_rates_1,otfe.1.player.survey_tax_rates_2,otfe.1.player.survey_tax_rates_3,otfe.1.player.survey_tax_rates_4,otfe.1.player.survey_tax_rates_5,otfe.1.player.feedback,otfe.1.player.feedback_difficulty,otfe.1.player.feedback_understanding,otfe.1.player.feedback_satisfied,otfe.1.player.feedback_pay,otfe.1.group.id_in_subsession,otfe.1.subsession.round_number
193,x9iqytp9,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,193,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
194,yekyedsj,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,194,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
195,no6eexsf,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,195,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
196,m3trqgsy,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,196,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
197,uzmh644i,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,197,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
198,6ie5mbxe,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,198,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
199,fmbilbuo,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,199,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
200,9pf7d4k2,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,200,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
201,7qa586sm,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,201,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
202,a8l26020,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,202,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
203,uynwjypg,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,203,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
204,p0bb696l,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,204,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
205,ciocsynd,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,205,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
206,d45b7ix9,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,206,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
207,cyx3tfvv,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,207,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
208,2quyqqbl,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,208,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
209,lldra9s3,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,209,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
210,7aspu18o,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,210,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
211,aw6qqf79,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,211,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
212,h0kdzdbn,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,212,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
213,rjnt8cyu,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,213,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
214,14yjjc6b,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,214,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
215,3nu00j1m,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,215,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
216,c73rrrrq,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,216,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
217,1zcqrm04,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,217,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
218,vk3x29yt,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,218,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
219,7rcq1kd0,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,219,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
220,6iyghxgq,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,220,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
221,waxgb5dx,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,221,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
222,yhv7qape,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,222,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
223,26833wam,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,223,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
224,epds31vo,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,224,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
225,axqpm37f,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,225,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
226,xxwisj5o,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,226,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
227,jsozc2dm,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,227,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
228,l0kjvgp1,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,228,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
229,nek1e1d6,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,229,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
230,ucnwazqf,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,230,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
231,qauo8pe3,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,231,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
232,dnvp7iqm,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,232,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
233,1sf9dxjx,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,233,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
234,jxu0c0j0,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,234,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
235,1jzqio4r,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,235,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
236,oju964g4,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,236,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
237,7cxb4dzy,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,237,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
238,7makcn85,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,238,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
239,ijzxkjw1,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,239,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
240,pnixk3tv,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,240,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
241,3eejh944,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,241,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
242,lc2n1vnm,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,242,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
243,78z3r1t7,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,243,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
244,gfc26pr5,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,244,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
245,75csjgxv,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,245,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
246,ulxgri48,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,246,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
247,yjdxkbu5,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,247,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
248,teeurxf2,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,248,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
249,lrgi8c0h,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,249,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
250,597r4bfh,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,250,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
251,jcpfrznk,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,251,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
252,7mv6i8fg,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,252,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
253,2urvtvbl,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,253,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
254,gllolao6,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,254,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
255,budx9ytm,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,255,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
256,x72vtq9t,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,256,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
257,cfh295jd,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,257,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
258,ujc4tfoc,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,258,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
259,70jefs9m,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,259,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
260,45u3tek3,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,260,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
261,1kg6fm6b,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,261,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
262,t3aff22b,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,262,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
263,qbeivl8a,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,263,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
264,wg5mxjea,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,264,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
265,qqkdd5jj,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,265,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
266,475lk8zu,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,266,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
267,pnfdk7oa,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,267,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
268,tjilak4f,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,1,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,268,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
269,7sw6igpe,,0,0,29,,,,0,,,0.0,T1-T-NoInfo,,,,,,0,0,,,,,1_2,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,269,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
270,b0cjsez6,,0,0,29,,,,0,,,0.0,C-Info,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,270,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
271,h51froc0,,0,0,29,,,,0,,,0.0,T2-T,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,271,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
272,gbl2690t,,0,0,29,,,,0,,,0.0,T1-P,,,,,,0,0,,,,,1_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,272,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
273,8fe3ywdz,,0,0,29,,,,0,,,0.0,C-NoInfo,,,,,,0,0,,,,,3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,273,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
274,mft6cf17,,0,0,29,,,,0,,,0.0,T1-T-Info,,,,,,0,0,,,,,2_3,,,,,,,,,,,,,,woa52od5,,,,,0,1.0,otfe,0.0,0,https://app.prolific.com/submissions/complete?cc=C1D231BT,274,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
